global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
6203.024742721873	n/a	n/a	38477515.95881976	7851.1373326800285	n/a	n/a	61640357.41660208	5422.102854438183	n/a	29399199.364106696	n/a	5491.973628123733	6338.054083432006	n/a	n/a	n/a	n/a	-0.0414850485	-0.1732748824	-0.0524940267	0.1065710646	-0.0316192892	0.0731695076	-0.1697779227	0.1242835617	-0.1547003678	0.0572841891	-0.032734098	0.0193053897	-0.0897073062	0.0227007118	0.0397161306	-0.0138927151	0.1505186015	-0.0672182551	0.068512889	-0.0513826777	0.0295697856	-0.0704392274	0.191178605	-0.0475943727	0.1031058245	-0.0308838394	0.0497225864	-0.0527146348	0.0041174062	-0.0942938253	0.1250894052	-0.1244345895	0.1506332288	-0.1144791059	0.0039288283	0.0247371657	-0.0158648186	0.0966577717	-0.0696360646	-0.0138864568	-0.0038059846	0.0347509804	0.1883536648	-0.070058109	-0.0486967863	0.0948168247	0.0486459107	0.1073747774	-0.166544613	-0.0545160389	-0.0679319967	0.0458792391	-0.0971209126	0.0628780669	-0.1261955902	0.0034564199	-0.0060759206	0.0515683503	-0.0030635297	0.0487223663	-0.0884019851	0.0069720712	-0.1406969922	0.1550319544	0.0804310093	-0.0397268817	0.1003369147	-0.1538893853	0.0201736815	-0.1343786913	0.0212899398	-0.1343045231	0.0003931686	-0.2063088163	-0.1099127286	0.0098854251	-0.1076369893	0.0761691384	-0.0125915747	-0.030941643	-0.0034318102	0.1647282171	-0.1023915158	-0.01891078	0.040568476	0.0407795926	0.0042102184	0.0411596964	-0.0832081004	0.0073490043	0.0312484933	-0.1683066495	0.0531920593	-0.0710827924	0.0499088599	-0.044383569	-0.030560385	0.1185260346	-0.0084860713	0.0124560661	-0.023056952	0.0031672655	-0.040757606	0.0885830224	-0.0346620209	0.0200960745	-0.0040606326	0.0342323096	-0.0508435253	0.0212313959	-0.092538821	0.0405876671	-0.0509897991	0.0191858902	-0.0212033394	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.00136569	n/a	1.8651091761e-06	n/a	-0.063065	n/a	0.0039771942249999	n/a	-0.458314	n/a	n/a	0.210051722596	-0.00323087	n/a	1.0438520956899998e-05	n/a	-0.00173441	n/a	3.0081780481e-06	n/a	0.000114501	n/a	1.3110479001e-08	n/a
6218.170993076645	15.146250354771835	229.408899809426	38665650.499139786	7881.456587345228	30.31925466519988	919.2572034532444	62117357.93820749	5421.825766911009	-0.2770875271744444	29396194.64674015	0.0767774977156484	5493.584388821087	6439.716981247383	0.8971599999999998	23.038927	0.04098804	0.0231178	-0.0112612326	-0.2089481785	0.0157447347	0.1165505583	-0.0896741273	-0.0304891264	-0.104165903	0.0793268988	-0.0702352907	-0.0771235412	-0.0692290199	0.12270529	-0.0794944459	0.1083241024	0.0670066454	0.0110109706	0.1465366202	-0.0832941236	-0.016257374	-0.0392846162	0.0567236278	-0.0304407768	0.0018456247	-0.0426918445	0.0819593907	-0.0970069194	0.1468457515	-0.0310236876	0.0701627545	-0.114296629	0.0824746899	-0.1014907933	0.098146788	-0.0596817406	0.0376758287	0.0377576281	0.0343980814	0.0991807471	-0.1342840634	0.0193122075	-0.0914256109	0.0246147614	-0.1432613464	-0.0864681733	0.0246320542	-0.1183865512	0.1135653078	0.0870893678	-0.0617193612	0.0569834385	0.1177845218	-0.0303947065	-0.0836183066	0.1513709114	-0.1139749306	-0.0299560966	-0.0338239106	0.0613967071	-0.0917929621	0.0474017714	-0.0330563218	0.0524912394	-0.0123743372	0.0026404694	0.0171262691	-0.0431758344	0.134768761	-0.1295152201	-0.0474429961	-0.0436665785	0.1087540449	-0.1065878709	-0.0468954624	-0.1394695547	-0.0338024791	0.014111277	0.0034257555	0.0242899597	-0.0448655866	0.1270160314	-0.0625029261	-0.0789176323	-0.030604083	0.0300467083	-0.0218682553	0.0081703286	0.0515308748	-0.0418480805	-0.0736398532	-0.1339940891	-0.0027276648	-0.1840988704	0.0776583303	-0.0823319076	0.0537908953	-0.0291808671	0.0391598245	0.0749198141	-0.0140861917	0.0428111127	-0.0289424889	0.0017005633	-0.0489687284	0.0310275339	0.029819618	0.0523904045	-0.0222129857	0.0160030056	0.1156590478	0.0663114279	0.0243702314	-0.1205831957	-0.0778576836	0.1670244184	-0.0214450522	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0013222	4.348999999999998e-05	1.7482128399999998e-06	1.891380099999998e-09	-0.083488	-0.020423	0.006970246144	0.000417098929	-0.45329	0.0050239999999999	2.5240575999999727e-05	0.2054718241	-0.0033205	-8.963000000000027e-05	1.102572025e-05	8.033536900000047e-09	-0.00184023	-0.0001058199999999	3.3864464529e-06	1.1197872399999993e-08	0.0	-0.000114501	0.0	1.3110479001e-08
6233.186348014991	15.015354938346718	225.4608839245332	38852612.04908047	7915.167005276461	33.71041793123277	1136.3922770983795	62649868.72141714	5432.256900658417	10.43113374740824	29509415.034750994	108.80855125631906	5506.036818066774	6559.800435638813	0.842132	21.625816	0.0172458799999999	0.0109227	0.0189827401	-0.2246047095	0.0505669218	0.0844911521	-0.1049425877	-0.1271427117	-0.0394744498	0.0120823431	-0.0786401659	-0.0676079158	-0.0241142078	0.0638434351	-0.0294641091	0.0689676119	0.0615409858	0.0378024567	0.1992567181	-0.047601527	0.0609242332	0.0151453133	0.0524049627	-0.0508478327	0.0638027808	-0.040249209	-0.0279759564	0.0586038956	0.0575422472	0.0103080619	-0.0134363262	0.0254599304	-0.0136412729	0.0504296585	0.0896553967	-0.0174109362	-0.0887912857	-0.0215759598	0.0998928604	-0.0919936827	-0.1268862821	-0.0348254783	0.0519519024	-0.0982193821	-0.2079331065	0.1490931574	-0.1033105254	0.2088218213	0.0273731079	0.0787687554	0.0298147072	0.0361415246	0.0862986612	-0.0192651707	-0.043690541	0.1139440928	-0.1713364979	-0.0319608244	-0.0723702574	0.0218056281	-0.0841040612	-0.0083173444	-0.0196911863	0.0927571268	-0.0737306235	0.0322138586	-0.0650434522	-0.0334462165	0.0084207903	-0.0360355095	-0.0035170167	0.0057467153	-0.0306630442	-0.0025333784	-0.01551644	0.0480887047	-0.0552030891	0.0385902438	-0.0445349978	-0.044824965	-0.138765485	0.0794537857	0.1330016311	-0.1765406425	0.1256970302	-0.1106209407	-0.0649605163	0.126100064	0.0001494387	0.1979174337	-0.0082545517	0.0285304532	0.0935420531	-0.168167742	0.0915344729	-0.0947734913	0.0517731571	-0.0143327597	0.0355078168	0.11788562	-0.06460272	0.0163380294	-0.0170006191	0.0255538725	-0.0594206276	0.0285959374	0.0708173145	-0.046869728	-0.0598325733	0.00711076	0.0602777709	-0.0059570776	-0.0487446614	-0.1194403084	-0.0227678129	0.1069719023	0.0067359655	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.00133038	-8.179999999999993e-06	1.7699109443999995e-06	6.691239999999988e-11	-0.0885037	-0.0050156999999999	0.00783290491369	2.515724648999998e-05	-0.461691	-0.0084009999999999	7.057680099999986e-05	0.213158579481	-0.00326108	5.942000000000013e-05	1.06346427664e-05	3.5307364000000156e-09	-0.00185723	-1.7000000000000088e-05	3.4493032729e-06	2.89000000000003e-10	0.0	0.0	0.0	0.0
6211.02975290027	-22.156595114721316	490.9147070776924	38576890.59141239	7919.918778725721	4.751773449259417	22.57935091308674	62725113.46161231	5433.509317674011	1.2524170155938918	29523023.505250297	1.5685483809491108	5507.141029765553	6407.841039030151	0.825015	21.186258	0.05433563	0.0271981	-0.0160680554	-0.2144066511	0.0628651159	0.0142437007	-0.0932770382	-0.1292722697	-0.0635940149	0.0287378885	-0.0716464804	-0.0312270604	-0.009320014	0.085055267	-0.0188311558	0.0419696896	0.0498021978	-0.0043953131	0.1914397688	0.0103811704	0.112474563	0.040788871	0.0087836903	-0.0742394287	0.0031144322	-0.0504694998	-0.0316956588	-0.0437163672	0.0175830147	0.0549668873	-0.0185607621	-0.0092813525	-0.0315583839	0.0509784185	-0.0564750286	-0.0630647084	-0.0777058071	0.0359839801	0.2560994404	0.0081669156	-0.1225883745	-0.055923649	-0.068998978	0.01260561	0.0136192303	-0.1367353266	-0.0174093133	0.0345388094	0.0337567663	-0.0347283745	0.1204823926	-0.1363473067	-0.0517535569	0.0419414404	-0.0403839609	0.0877310619	-0.185656108	-0.022436398	-0.031248155	-0.0413557197	-0.0656530653	-0.0544388011	0.0119624214	0.105683442	-0.0711580703	0.0373262801	0.0070602692	-0.0331268781	0.0348650577	-0.0094531323	-0.0631497475	0.0298822209	-0.0119785728	-0.0025199302	0.017092491	0.0511923395	0.0434767849	-0.1356846441	-0.1009009612	-0.0310438589	-0.2029802364	0.0998516992	-0.0376141068	-0.0503256048	-0.0380049015	-0.0519019177	0.0504944458	0.0951177658	0.0377334391	-0.0855500216	0.0457855914	0.1144703438	-0.0242198758	-0.1639310634	0.0745639635	-0.0872770777	0.0481226536	0.0060207644	0.0518541744	0.1033472915	-0.0516746287	0.0233559701	0.0046253039	0.0573241537	-0.0689555242	0.013641983	0.0850333838	-0.0423510037	-0.0958314019	0.0454190124	0.0858522319	-0.089683234	0.0820702491	-0.1505218196	-0.0380700337	0.0978342638	0.0771147626	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.00119945	0.00013093	1.4386803024999995e-06	1.7142664900000007e-08	-0.0963579	-0.0078541999999999	0.0092848448924099	6.168845763999987e-05	-0.439237	0.022454	0.000504182116	0.1929291421689999	-0.00297023	0.00029085	8.8222662529e-06	8.459372250000005e-08	-0.00167015	0.00018708	2.7894010225e-06	3.4998926400000024e-08	0.0	0.0	0.0	0.0
6207.764123558387	-3.265629341883141	10.664334998568116	38536335.41373863	7942.324318492085	22.4055397663642	502.0082122221275	63080515.58011076	5423.195359840023	-10.313957833987844	29411047.91099036	106.3777262012792	5497.81612366708	6341.39393256531	0.8400849999999999	21.573252	0.0927065189999999	0.0556287	-0.0324314021	-0.1645603657	0.0504354043	0.0325551429	-0.1014530339	-0.1744853807	0.0263427119	0.0257730431	-0.0373704834	0.0543712612	-0.0105914237	0.0691598298	-0.0728400573	0.0333026779	-0.0055106247	0.0162362395	0.1641161363	0.0164905103	-0.0263406717	-0.0884732692	0.0809904536	-0.0066169746	0.0735352877	-0.0627882663	0.0039954605	0.0125936186	-0.0403610847	0.0518888866	0.0028622915	-0.0345422059	-0.0986914921	0.0404095632	-0.0483511871	0.1145478602	-0.2010838637	-0.0012954431	0.0148072255	0.1911608582	0.1165127818	-0.0033369971	0.0260308148	-0.0361422178	0.0936017233	-0.0162546708	0.1016788531	-0.2104892283	0.0096641328	0.0592529917	0.1862745943	0.0246506373	-0.1191939899	-0.0237862505	-0.0797830837	0.0679657623	-0.1292296562	-0.0573596009	-0.0338104213	-0.0155348667	0.0387689912	0.0617823761	0.0249216587	0.1120686505	-0.1066565889	-0.0435722831	0.0888616827	-0.0440558646	-0.0299724304	0.0161487471	-0.0391673528	0.1127133979	-0.0835098108	0.0345396086	-0.0820838118	0.1321047862	0.0122717281	-0.1357895928	-0.0626536317	-0.0769298228	0.1671799065	0.0682516687	-0.0374120866	0.0220799674	0.1673529079	0.0393297	0.0569746622	0.002384202	-0.1293004867	-0.1453979377	-0.1484353726	-0.2473679771	0.0365081003	-0.1200885963	0.0476262541	-0.0526094323	0.02487111	-0.0097848194	0.0314013986	0.0866858542	0.0018325064	-0.04337958	-0.0094814441	0.1184812039	0.0084418544	-0.0401373222	0.0204526552	-0.0708241854	0.001411415	0.0371731976	-0.015248457	-0.1452366002	0.0113423288	-0.1048510395	-0.0235798227	-0.0363644067	0.0424812185	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.000673631	0.000525819	4.5377872416100006e-07	2.76485620761e-07	-0.0932544	0.0031034999999999	0.00869638311936	9.63171224999997e-06	-0.405652	0.0335849999999999	0.0011279522249999	0.164553545104	-0.00292487	4.535999999999993e-05	8.5548645169e-06	2.0575295999999933e-09	-0.000803586	0.000866564	6.457504593960001e-07	7.50933166096e-07	0.00019792	0.00019792	3.91723264e-08	3.91723264e-08
6207.689795580536	-0.0743279778507712	0.0055246482913847	38535412.59815472	7864.863275624197	-77.46104286788795	6000.213162180776	61856074.34426217	5420.646654928513	-2.548704911509958	29383410.15758768	6.495896725954983	5488.185407424056	6352.893767140347	0.880734	22.617107	0.0363735079999999	0.019573	-0.0232610792	-0.1610262117	0.0415210264	-0.0313169211	0.0376090902	-0.1655213648	-0.1191440688	0.133852298	0.0304305155	-0.0024794489	-0.0255230528	-0.0136379178	-0.1042437924	0.0288099382	-0.008515078	0.0246599609	0.1302942172	-0.0102158678	0.0010808465	-0.0778564609	0.0686133553	-0.0971106889	-0.003172134	0.0387504272	-0.0178942771	0.0731658622	-0.1325893195	0.0819381012	0.1217197444	-0.0806695947	0.0774405247	0.110114598	-0.1984514746	0.0621143608	0.0158053515	0.0307016956	-0.2031663065	0.0492193308	-0.0306005717	0.0294583058	0.0562714205	-0.0733535825	0.0831269261	0.178468804	-0.168901843	0.001227263	-0.0931107952	0.0421981118	0.0682917172	-0.0516992374	0.1353314916	-0.1136369912	-0.1169271221	0.0370161168	-0.1079884493	-0.0450683347	-0.0493435856	-0.0498532523	0.0251116602	0.089608846	-0.0291633066	0.0268128284	0.0084634118	0.1028188699	0.1449525778	0.0969751818	-0.1467217874	-0.0369571848	-0.113287545	-0.0517096237	0.0087628789	0.1921954992	-0.058158001	0.1021297979	0.0740392018	-0.0686269988	0.1446619249	0.0731739821	0.0100892229	-0.0136959037	0.1097840096	0.0069171566	0.1936597384	-0.0984009207	0.0433452354	-0.0664219655	-0.0850338455	-0.0728899856	0.1501774017	0.0566325372	0.0134597211	-0.1295709114	0.0401340958	-0.0611670134	0.0339464262	0.0358454698	0.0654329308	0.0849701335	0.0313443777	-0.0319259793	0.0231190702	0.0367973695	0.0810065488	0.0713371528	-0.0199941302	0.0464904422	0.0296058276	0.0306941887	-0.0561068369	-0.1571482566	0.0803019472	-0.046084919	-0.0825554974	0.0282960839	-0.0791768703	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.000423723	0.0002499079999999	1.79541180729e-07	6.245400846399999e-08	-0.0931607	9.370000000000211e-05	0.00867891602449	8.779690000000396e-09	-0.41279	-0.0071379999999999	5.095104399999968e-05	0.1703955841	-0.00278864	0.0001362299999999	7.776513049600001e-06	1.8558612899999942e-08	-0.000559898	0.000243688	3.13485770404e-07	5.938384134400003e-08	0.0	-0.00019792	0.0	3.91723264e-08
6241.034050709416	33.34425512887992	1111.839350099835	38950506.02211438	7862.397015142878	-2.466260481318386	6.082440761712798	61817286.823727645	5433.271561946807	12.624907018293923	29520439.8658599	159.3882772205672	5500.743373105951	6520.766692168297	0.967747	24.851574	0.0262972919999999	0.0177445	0.0317060791	-0.1721640385	-0.0128014391	0.102733646	-0.0117836127	0.0905302503	-0.1009773069	0.1942326628	-0.1252163184	0.0146175411	0.048087163	-0.049809747	-0.0173150908	0.0014117629	0.1015488809	0.0585208944	0.0857087038	-0.0123449354	-0.0038946393	-0.0105365195	0.0354617736	-0.0791648148	-0.0495696389	-0.0370526267	-0.0453819606	0.0209011433	0.0414420383	0.1047634062	-0.0226480143	-0.0203591477	0.0726132271	0.135882738	-0.177476211	-0.0378992068	-0.0320943409	-0.0388357774	-0.076592197	-0.071314648	0.0752751525	-0.1110263354	-0.0534034694	0.2099680748	-0.0292244444	-0.0375930823	0.110473727	-0.0438556103	0.0529423907	-0.1244436297	-0.2070461834	-0.0460108278	0.0410655108	0.2493974172	-0.0286999597	0.0611941173	-0.0742606429	0.0573214254	-0.08444936	-0.0187286764	-0.0789940598	0.0981780805	-0.0598841309	0.0212769405	0.056290946	0.0472239579	-0.0427244736	-0.0095690766	0.0658016097	-0.0140587963	-0.0746897797	-0.134861571	-0.0388696102	0.1151128499	0.0583200493	0.0671778394	0.1602227593	0.0247966111	-0.0124787871	0.0346912383	0.0240579944	0.0506067928	-0.0970947379	0.1894785119	-0.3031664232	0.0597635492	0.106317108	-0.168477755	0.0453168094	0.1142062212	0.1402363362	0.1003774362	0.0627427717	-0.1182216737	0.0432531298	-0.0828794065	0.0686392442	0.0668260198	0.0384872746	0.16935744	0.0072468777	0.0629552161	0.0218024294	-0.0566140735	0.01295464	0.0682648435	-0.0263077585	0.0076375156	0.1002218882	-0.0218863976	-0.0007474372	0.0156164211	0.0002653446	0.0886478129	0.062928159	-0.0839895012	-0.0842542033	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.000617265	-0.000193542	3.81016080225e-07	3.7458505764e-08	-0.0992656	-0.0061048999999999	0.00985365934336	3.7269804009999954e-05	-0.414751	-0.0019609999999999	3.8455209999999625e-06	0.172018392001	-0.0028229	-3.425999999999993e-05	7.96876441e-06	1.1737475999999951e-09	-0.000886395	-0.000326497	7.85696096025e-07	1.0660029100900001e-07	0.0	0.0	0.0	0.0
6251.859908807918	10.825858098502067	117.1992035689028	39085752.31935975	7904.065888046125	41.668872903246665	1736.2949690269245	62474257.56257438	5450.891811243556	17.620249296748625	29712221.53788205	310.47318527957043	5519.659622995771	6672.7460829785805	0.945288	24.274847	0.083351102	0.0426851	0.0729134994	-0.1578188363	0.0608252281	-0.0650402331	0.0711883085	-0.091887561	-0.1468140249	-0.1179924645	0.0757104726	-0.0636881411	0.0613395755	0.1888407355	0.0780144126	-0.0507447271	-0.034539671	0.006980767	0.2097899496	0.0176034786	0.0970180016	0.0480893678	0.0497211992	0.0481837171	-0.0672787339	-0.0382590671	0.1095207536	0.106870019	0.0200333392	0.0982491807	-0.1650432994	0.0965756107	-0.0928152043	-0.0217487767	0.2004512509	0.0733258886	0.0756316545	0.1420749731	-0.1897052455	0.0491551721	0.0941066335	0.0163672455	-0.0547691653	0.1734963314	0.0902972523	0.0254576333	0.0402190447	-0.072599756	-0.0571329573	-0.2298005193	0.1884164158	0.0390043417	-0.0318330482	0.0578633868	0.0560277642	0.0031797768	-0.2324918417	0.0016292514	-0.0073179346	-0.0619963506	-0.0327475757	-0.0570897362	-0.0836906302	0.0239504163	0.0514598349	-0.0226778298	-0.03029167	-0.1577848824	-0.026798514	0.1790835952	0.0325997478	0.0774115525	-0.1862831645	0.0367739534	0.0449160827	-0.1089713232	-0.1284147151	0.1092895232	0.1393152055	-0.029617316	0.1899697124	0.0527551143	0.0384626319	0.1115244628	0.0628042369	0.0096052585	-0.1443316453	-0.2260895075	0.1388866012	-0.0982558044	0.0089427238	-0.060157969	-0.0947793461	-0.0925638856	0.0646068469	-0.0778871408	0.0661393557	0.0834753323	0.0253384617	0.1102010435	-0.1068716306	0.094482809	0.0148865111	-0.118410441	-0.0342971721	0.0060356619	-0.0731913534	-0.095528865	0.0961117285	-0.0195371544	-0.0766875347	-0.0250819152	0.0351482143	0.251466637	0.0323598635	-0.2500893944	-0.0830239687	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.000405713	0.000211552	1.64603038369e-07	4.4754248704e-08	-0.0698919	0.0293736999999999	0.00488487768561	0.0008628142516899	-0.422702	-0.007951	6.321840100000066e-05	0.178676980804	-0.00233742	0.0004854799999999	5.463532256400001e-06	2.356908304e-07	-0.000595762	0.000290633	3.54932360644e-07	8.4467540689e-08	-0.000140184	-0.000140184	1.9651553856000005e-08	1.9651553856000005e-08
6216.082556497654	-35.77735231026418	1280.0189383327654	38639682.34919441	7860.966597600815	-43.099290445310544	1857.5488368892368	61794795.84859572	5445.865360597542	-5.026450646013473	29657449.5257562	25.26520609680925	5515.441222707847	6490.730577124356	1.135154	29.15057	0.238009792	0.111816	0.0212475371	0.0379216888	0.0022533799	-0.1123071339	0.1515254425	-0.0162245567	-0.1377920456	-0.1209761625	0.1125898302	0.0385515696	0.1264535157	0.0140905334	0.0407870549	-0.0660995948	-0.1560611147	-0.0953846777	0.1082368087	0.1043354652	0.0739135354	0.0056102487	-0.0788608118	0.0154509395	-0.0618635916	-0.0021549102	0.0623110887	0.2245332235	-0.1768863124	-0.0682666102	-0.1354149535	0.0884913029	-0.0181367792	-0.0313819343	-0.086330899	0.1772744629	0.1293276477	-0.1546846727	-0.0907310792	-0.0846264293	0.1336627881	0.1094338958	-0.1494754461	-0.2162083866	-0.0089767655	-0.0049801185	0.1910322462	-0.0818731459	0.0252435344	0.1018760921	-0.0172743764	0.0839854659	-0.0325981725	-0.181844439	0.0332378122	-0.0879228083	-0.1364046078	-0.0426608157	0.1099645435	-0.0793645941	0.0945052801	-0.088819194	0.0023731189	-0.06602014	0.0598375071	0.0714698942	0.0547906868	-0.1205112716	-0.2681336235	0.1804449857	0.1559270568	-0.0129083328	-0.0666090545	0.0248522434	-0.0650891324	0.1075388194	0.0338354553	0.0573697749	0.1392551514	0.0712373413	0.0878506231	-0.18218682	-0.0484518838	-0.1391334031	-0.1429489691	0.0815780767	-0.1043524278	0.0290944606	-0.1452556638	-0.1171574118	-0.1631013194	0.0623204791	-0.1113523065	0.0156734937	0.0142162416	0.0079510469	-0.026200546	-0.0038390027	-0.0334463579	-0.0352479445	-0.0702923673	0.0269964531	-0.0548122828	-0.0104198063	0.0131063925	-0.1429189287	-0.2511042108	0.0246283033	0.0413289824	-0.0337454215	-0.0674019769	-0.0057202584	0.0826542714	0.2047746734	0.0819768032	-0.2408466223	0.140493342	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.00419493	-0.003789217	1.7597437704900002e-05	1.4358165473089004e-05	-0.0516943	0.0181976	0.00267230065249	0.00033115264576	-0.326148	0.096554	0.009322674916	0.106372517904	-0.00116347	0.00117395	1.3536624409e-06	1.3781586025000003e-06	-8.753149999999998e-05	0.0005082305	7.661763492249996e-09	2.5829824113025e-07	0.000567015	0.000707199	3.21506010225e-07	5.001304256010001e-07
6203.175890566282	-12.906665931372116	166.5820254640417	38479391.12930279	7851.332923469194	-9.633674131620865	92.80767727426102	61643428.67515132	5436.867258639792	-8.998101957749896	29559525.58806937	80.9658388420625	5505.636697206863	6343.109698756552	1.090387	28.000969	0.176203385	0.118316	-0.0203106666	0.1140507371	-0.0971915656	0.074335483	-0.010504398	0.0725529115	0.0410669914	-0.0419821855	-0.0108588262	0.0058014546	0.0847785387	-0.1934069658	-0.0020297465	0.0222342926	0.0331734856	0.0063242812	-0.0826181522	-0.1145561598	-0.0111568741	0.1169283163	-0.0033162099	0.0072986062	0.0668574006	0.1090304461	0.0442352133	-0.0453115967	-0.0364542279	-0.0933260831	0.0854280461	0.1047335322	0.028609253	-0.0512628934	-0.1162451332	-0.0763550302	0.1322226515	-0.1753846537	0.0191964429	0.043173324	0.028799018	0.1344851067	0.2224912781	-0.0533128613	-0.0171470982	0.0691017057	0.0771770466	0.1130442745	0.1068278287	-0.0203150256	0.0992295895	0.1696752902	-0.0055364881	0.0465449328	0.0179104816	0.0083237198	0.1054222333	0.0075448253	0.0079687268	0.1324226741	-0.0637240519	-0.000939275	-0.0054881039	-0.1255926945	-0.0792944911	0.0590292293	-0.0039080958	0.0727556472	-0.007344767	0.0131227627	0.1834021384	0.0235567941	0.1412129234	-0.0246972583	0.1154979917	0.0290044118	0.0874653858	-0.0144748576	-0.0734567119	0.248747396	0.0001750172	-0.1763174554	0.0410198825	-0.077788804	0.1315807869	0.2025165387	-0.0893297134	-0.0038009304	0.0751968386	0.0436138275	-0.046724034	-0.0298788414	0.0518530611	0.0515795421	0.0005307373	0.043986797	-0.0924750335	-0.0573561706	-0.0622342064	-0.1192049676	0.0586336546	-0.0233742228	-0.0099041382	0.0521473619	-0.02157012	0.0192213675	-0.0319863894	0.2144346394	0.0031691929	0.0519202434	0.0270946722	0.1688579823	0.1802709582	0.061359846	0.059550681	-0.0716097177	-0.0135201363	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.00023642	0.00395851	5.58944164e-08	1.56698014201e-05	-0.0460321	0.0056621999999999	0.00211895423041	3.206050883999999e-05	-0.211991	0.1141569999999999	0.0130318206489999	0.044940184081	-0.00103146	0.0001320099999999	1.0639097316000002e-06	1.7426640099999974e-08	-0.00043702	-0.0003494885	1.909864804e-07	1.2214221163225004e-07	0.0	-0.000567015	0.0	3.21506010225e-07
